hyperlink,img,Hotel Name,Location,description,Facilities,Star Rating,Review,Review Number,Price
https://www.agoda.com//wulai-sunglyu-spring-resort/hotel/taipei-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&los=7&searchrequestid=d6421594-e47d-4946-84f9-73f788dcdb6f,https://pix8.agoda.net/hotelImages/125/1258750/1258750_16072113190044823884.jpg?ca=6&ce=1&s=1024x768,WULAI SungLyu Spring Resort,"No.35, Xiluo’an Rd., Wulai District, Taipei, Taiwan, 23341 ","The car parking and the Wi-Fi are always free, so you can stay in touch and come and go as you please. Conveniently situated in the Wulai District part of Taipei, this property puts you close to attractions and interesting dining options. Don't leave before paying a visit to the famous Taipei 101.  Rated with 3 stars, this high-quality property provides guests with access to massage, restaurant and hot tub on-site.","Airport transfer,Car park,Free Wi-Fi in all rooms!,Check-in/out [express],Hot tub,Spa,Luggage storage,Breakfast [free]",3,7.7Very good,488,2857
https://www.agoda.com//gugis-inn/hotel/taipei-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&los=7&searchrequestid=2c4184da-588d-47f6-94dc-6edb32d16838,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/480684963.jpg?k=ecdf8abfe63a0067d215edd345e86b5ebe224123a9d43190432b583a608c7f38&o=,Gugis Inn,"152 Section 1, Zhonghua Rd, Ximending, Taipei, Taiwan, 108 ","Strategically situated in Ximending, allowing you access and proximity to local attractions and sights. Don't leave before paying a visit to the famous Taipei 101.  This 3-star property is packed with in-house facilities to improve the quality and joy of your stay.","Free Wi-Fi in all rooms!,Check-in/out [private],Wi-Fi in public areas,Daily housekeeping,Smoke-free property,First aid kit,Staff trained in safety protocol,Hot water linen and laundry washing",3,7.0Very good,1498, 2051
"https://www.agoda.com//surreal-motel_2/hotel/taipei-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=1,16&los=7&searchrequestid=b806b544-4c20-4b59-8952-1f5a1d4faea8",https://pix8.agoda.net/hotelImages/816/8168903/8168903_19062421180076778202.png?ca=9&ce=1&s=1024x768,surreal motel,"NO.187 Houngang 1st Rd.,xinzhuang dist, Xinzhuang District, Taipei, Taiwan, 24257 ","The car parking and the Wi-Fi are always free, so you can stay in touch and come and go as you please. Conveniently situated in the Xinzhuang District part of Taipei, this property puts you close to attractions and interesting dining options. Don't leave before paying a visit to the famous Taipei 101.  Rated with 3 stars, this high-quality property provides guests with access to restaurant, steamroom and spa on-site.","Car park,Free Wi-Fi in all rooms!,Front desk [24-hour],Check-in/out [express],Sauna,Spa,Luggage storage,Breakfast [free]",3,8.7Excellent,3504, 2582
https://www.agoda.com//hotel-relax-v/hotel/taipei-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&los=7&searchrequestid=aee05d21-e56d-4001-bcae-c427456d6ead,https://pix8.agoda.net/hotelImages/150/1507446/1507446_17061414150053678061.jpg?ca=6&ce=1&s=1024x768,Hotel Relax 5,"No. 20, Sec. 1, Chongqing S. Rd., Taipei Main Station, Taipei, Taiwan, 10046 ","Get your trip off to a great start with a stay at this property, which offers free Wi-Fi in all rooms. Strategically situated in Taipei Main Station, allowing you access and proximity to local attractions and sights. Don't leave before paying a visit to the famous Taipei 101.  This 3-star property is packed with in-house facilities to improve the quality and joy of your stay.","Front desk [24-hour],Airport transfer,Free Wi-Fi in all rooms!,Luggage storage,Safety deposit boxes,Tours,Wi-Fi in public areas,Lockers",3,8.7Excellent,6472, 2523
"https://www.agoda.com//inn-cube-taipei-main-station_3/hotel/taipei-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=2,16&los=7&searchrequestid=da4e89ba-d3f6-4cb7-9ba8-d0ec34f3623d",https://pix8.agoda.net/hotelImages/261/2613238/2613238_17081513220055396849.jpg?ca=6&ce=1&s=1024x768,Inn Cube Taipei Main Station,"10F., No. 13, Gongyuan Rd., Taipei Main Station, Taipei, Taiwan, 10041 ","Get your trip off to a great start with a stay at this property, which offers free Wi-Fi in all rooms. Strategically situated in Taipei Main Station, allowing you access and proximity to local attractions and sights. Don't leave before paying a visit to the famous Taipei 101.  This 3-star property is packed with in-house facilities to improve the quality and joy of your stay.","Front desk [24-hour],Free Wi-Fi in all rooms!,Check-in/out [express],Luggage storage,Game room,Laundry service,Wi-Fi in public areas,Smoking area",3,8.1Excellent,3694,807
https://www.agoda.com//ximending-center5/hotel/taipei-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&los=7&searchrequestid=ed2b4b9c-65e7-45e8-ae47-bd144c30e64a,https://pix8.agoda.net/hotelImages/5315963/0/1e72c2b3ff5acc123d07794b5b527d45.jpg?ca=7&ce=1&s=1024x768,Ximending Center5,"Ximending, Taipei, Taiwan ","Strategically situated in Ximending, allowing you access and proximity to local attractions and sights. Don't leave before paying a visit to the famous Taipei 101.  This 4-star property features fitness center to make your stay more indulgent and memorable.","Fitness center,Elevator",4,6.8Good,2,4004
https://www.agoda.com//share-house-o2-mrt-2-min-super-large-room/hotel/taipei-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=16&los=7&searchrequestid=2c4184da-588d-47f6-94dc-6edb32d16838,https://pix8.agoda.net/hotelImages/12000804/0/5534ad1926467dff0a4f6a503f04ebe5.jpg?ce=0&s=1024x768,END/B9,"Daan District, Taipei, Taiwan ","Strategically situated in Daan District, allowing you access and proximity to local attractions and sights. Don't leave before paying a visit to the famous Taipei 101.  This 5-star property is packed with in-house facilities to improve the quality and joy of your stay.","Elevator,Cleaned following Agoda or health guidelines,Disinfected following Agoda or health guidelines,Cleaning products used based on health guidelines,Cleaned by professional cleaning company,Hand sanitizer and soap provided,Physical distancing rules followed,Refrigerator",5,7.3Very good,2,24145
https://www.agoda.com//best-no-5-east-zone/hotel/taipei-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&los=7&searchrequestid=aee05d21-e56d-4001-bcae-c427456d6ead,https://pix8.agoda.net/hotelImages/33924165/0/cc64dd04caed7f4ccf5becbfbcc0616c.jpg?ce=0&s=1024x768,endendend/B5,"Daan District, Taipei, Taiwan ","Strategically situated in Daan District, allowing you access and proximity to local attractions and sights. Don't leave before paying a visit to the famous Taipei 101.  This 5-star property is packed with in-house facilities to improve the quality and joy of your stay.","Elevator,Cleaned following Agoda or health guidelines,Disinfected following Agoda or health guidelines,Cleaning products used based on health guidelines,Cleaned by professional cleaning company,Physical distancing rules followed,Refrigerator,Body wash",5,9.6Exceptional,1,23713
https://www.agoda.com//goodmore-hotel-shi-da_4/hotel/taipei-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=16&los=7&searchrequestid=da07bbdd-82b2-4da5-b348-bbf464919e3f,https://pix8.agoda.net/hotelImages/973591/-1/d3b076166dd796035d8cfb0de796395b.jpg?ca=8&ce=1&s=1024x768,Goodmore Hotel,"No.147, Sec. 1, Heping E. Rd.,, Daan District, Taipei, Taiwan, 10644 ","Get your trip off to a great start with a stay at this property, which offers free Wi-Fi in all rooms. Strategically situated in Daan District, allowing you access and proximity to local attractions and sights. Don't leave before paying a visit to the famous Taipei 101.  This 3-star property is packed with in-house facilities to improve the quality and joy of your stay.","Front desk [24-hour],Airport transfer,Free Wi-Fi in all rooms!,Check-in/out [express],Luggage storage,Tours,Concierge,Wi-Fi in public areas",3,8.3Excellent,3668,1818
https://www.agoda.com//purple-rainbow-motel/hotel/taipei-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=16&los=7&searchrequestid=a4d23d20-f779-4673-9591-e4ce349b12e8,https://pix8.agoda.net/hotelImages/984/9847969/9847969_19100314190081777510.jpg?ca=9&ce=1&s=1024x768,Purple Rainbow Motel,"No. 367, Zhongzheng Rd., Luzhou Dist., New Taipei City, Luzhou District, Taipei, Taiwan, 24759 ","The car parking and the Wi-Fi are always free, so you can stay in touch and come and go as you please. Conveniently situated in the Luzhou District part of Taipei, this property puts you close to attractions and interesting dining options. Don't leave before paying a visit to the famous Taipei 101.  This 3-star property is packed with in-house facilities to improve the quality and joy of your stay.","Car park,Free Wi-Fi in all rooms!,Front desk [24-hour],Check-in/out [express],Luggage storage,Bar,Room service,Wi-Fi in public areas",3,8.0Excellent,354,1954
"https://www.agoda.com//love-hotel/hotel/all/taipei-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=9,16&los=7&searchrequestid=da4e89ba-d3f6-4cb7-9ba8-d0ec34f3623d",https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/171748114.jpg?k=44e3c19c91bdc88569379c5b8ec6489448d8b24d32665d469c14e096eaa721a5&o=,Love Hotel,"No. 6, Lane 73, Chenggong Road, Sanzhong District, Taipei, Taiwan, 241 ","Conveniently situated in the Sanzhong District part of Taipei, this property puts you close to attractions and interesting dining options.","Car park,Free Wi-Fi in all rooms!,Front desk [24-hour],Check-in/out [express],Luggage storage,Wi-Fi in public areas,Family room,Security [24-hour]",Not available,7.0Very good,850,Not Found
"https://www.agoda.com//yomi-hotel/hotel/taipei-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=9,16&los=7&searchrequestid=da4e89ba-d3f6-4cb7-9ba8-d0ec34f3623d",https://pix8.agoda.net/hotelImages/66931/-1/aa7bb7e459c6bc7003f2040f1ded727b.jpg?ca=9&ce=1&s=1024x768,YOMI Hotel,"No. 28, Section 1, Ming Sheng East Road, Zhongshan District, Taipei, Taiwan, 104 ","Get your trip off to a great start with a stay at this property, which offers free Wi-Fi in all rooms. Strategically situated in Zhongshan District, allowing you access and proximity to local attractions and sights. Don't leave before paying a visit to the famous Taipei 101.  This 3-star property features sauna to make your stay more indulgent and memorable.","Front desk [24-hour],Airport transfer,Free Wi-Fi in all rooms!,Check-in/out [express],Luggage storage,Laundry service,Safety deposit boxes,Wi-Fi in public areas",3,8.2Excellent,7856,2248
https://www.agoda.com//tryp-by-wyndham-new-taipei-linkou/hotel/taipei-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=16&los=7&searchrequestid=d52366a2-b9fc-4042-9474-528f5103c11e,https://pix8.agoda.net/hotelImages/45261052/-1/1cb91f16bcc7b92522c167f5ecbaf539.png?ce=0&s=1024x768,TRYP by Wyndham New Taipei Linkou,"339號 Bade Rd, Linkou District, Taipei, Taiwan, 244 ","The car parking and the Wi-Fi are always free, so you can stay in touch and come and go as you please. Conveniently situated in the Linkou District part of Taipei, this property puts you close to attractions and interesting dining options. Don't leave before paying a visit to the famous Taipei 101.  Rated with 3 stars, this high-quality property provides guests with access to restaurant and fitness center on-site.","Front desk [24-hour],Car park,Free Wi-Fi in all rooms!,Check-in/out [express],Luggage storage,Car power charging station,Fitness center,Restaurants",3,8.7Excellent,127,Not Found
https://www.agoda.com//new-zhilan-b-b/hotel/all/taipei-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&los=7&searchrequestid=d6421594-e47d-4946-84f9-73f788dcdb6f,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/121890862.jpg?k=d99b1196652cd7fcfcbd85c66cef27483f13c3c8c385779742af7e025f3420ca&o=,New Zhilan B&B,"No. 41-5, Fanshehou, Shanzhi District, Taipei, Taiwan, 252 ","Conveniently situated in the Shanzhi District part of Taipei, this property puts you close to attractions and interesting dining options.","Pets allowed,Car park,Shuttle service,Free Wi-Fi in all rooms!,Game room,Bicycles,BBQ facilities,Luggage storage",Not available,8.5Excellent,58,2422
https://www.agoda.com//museum-traveler-s-bnb/hotel/all/taipei-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=9&los=7&searchrequestid=d6421594-e47d-4946-84f9-73f788dcdb6f,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/197776052.jpg?k=a9acd2535421812f491a769b157681381afafdfc0b291e5f7ddaeb465b4324c5&o=,Museum Traveler's BnB,"No. 38, Zhibo Rd., Shanzhi District, Taipei, Taiwan, 252 ","Conveniently situated in the Shanzhi District part of Taipei, this property puts you close to attractions and interesting dining options.","Free Wi-Fi in all rooms!,Wi-Fi in public areas,Family room,Smoke-free property,On-site activity,Soundproof rooms,Smoke alarms,Terrace",Not available,7.0Very good,161,742
https://www.agoda.com//roaders-hotel/hotel/taipei-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&los=7&searchrequestid=16e881d4-442a-4c86-ad36-e7797b9b53e7,https://pix8.agoda.net/hotelImages/1178983/-1/8cd79da025f8a3d3e24c622f3a0b975e.jpg?ca=0&ce=1&s=1024x768,Roaders Hotel Zhonghua,"No.68, Yanping S. Rd, Ximending, Taipei, Taiwan, 10042 ","Get your trip off to a great start with a stay at this property, which offers free Wi-Fi in all rooms. Strategically situated in Ximending, allowing you access and proximity to local attractions and sights. Don't leave before paying a visit to the famous Taipei 101.  This 3-star property features fitness center to make your stay more indulgent and memorable.","Front desk [24-hour],Airport transfer,Shuttle service,Free Wi-Fi in all rooms!,Check-in/out [express],Luggage storage,Fitness center,Laundry service",3,8.9Excellent,6831, 4151
"https://www.agoda.com//hey-bear-capsule-hotel/hotel/taipei-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=1,16&los=7&searchrequestid=52041567-a8a2-4521-a81c-5080fa40b217",https://pix8.agoda.net/hotelImages/113/1133520/1133520_15110509310037505035.jpg?ca=&ce=1&s=1024x768,Hey Bear Capsule Hotel,"8F., No.1, Sec. 2, Chongxin Rd., Sanzhong District, Taipei, Taiwan, 24147 ","Get your trip off to a great start with a stay at this property, which offers free Wi-Fi in all rooms. Conveniently situated in the Sanzhong District part of Taipei, this property puts you close to attractions and interesting dining options. Don't leave before paying a visit to the famous Taipei 101. ","Free Wi-Fi in all rooms!,Luggage storage,Contactless check-in/out,Tours,Concierge,Wi-Fi in public areas,Lockers,Laundromat",1,8.7Excellent,8193,716
https://www.agoda.com//9ine-hotel/hotel/taipei-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=16&los=7&searchrequestid=a4d23d20-f779-4673-9591-e4ce349b12e8,https://pix8.agoda.net/hotelImages/732146/-1/ad44b36a47566c4cdb0dce658f588c07.jpg?ca=9&ce=1&s=1024x768,9ine Hotel,"2F., No.255, Sec. 2, Yanping N. Rd (No Elevator), Datong District, Taipei, Taiwan, 10348 ","Get your trip off to a great start with a stay at this property, which offers free Wi-Fi in all rooms. Strategically situated in Datong District, allowing you access and proximity to local attractions and sights. Don't leave before paying a visit to the famous Taipei 101.  This 3-star property is packed with in-house facilities to improve the quality and joy of your stay.","Airport transfer,Free Wi-Fi in all rooms!,Check-in/out [express],Luggage storage,Tours,Concierge,Wi-Fi in public areas,Daily housekeeping",3,8.2Excellent,1520,1653
https://www.agoda.com//chair-man-hotel/hotel/taipei-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&los=7&searchrequestid=b806b544-4c20-4b59-8952-1f5a1d4faea8,https://pix8.agoda.net/hotelImages/283936/-1/2568c32fb5bd58c2645fa877671bbeb1.jpg?ca=14&ce=1&s=1024x768,Chair Man Hotel,"No. 88, Sec 1, Han Kou St., Taipei Main Station, Taipei, Taiwan, 10044 ","Get your trip off to a great start with a stay at this property, which offers free Wi-Fi in all rooms. Strategically situated in Taipei Main Station, allowing you access and proximity to local attractions and sights. Don't leave before paying a visit to the famous Taipei 101.  This 3-star property is packed with in-house facilities to improve the quality and joy of your stay.","Front desk [24-hour],Free Wi-Fi in all rooms!,Check-in/out [express],Luggage storage,Safety deposit boxes,Tours,Wi-Fi in public areas,Family room",3,8.5Excellent,2137, 2461
https://www.agoda.com//grand-view-resort-beitou/hotel/taipei-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=16&los=7&searchrequestid=d52366a2-b9fc-4042-9474-528f5103c11e,https://pix8.agoda.net/hotelImages/263/263352/263352_16053114330042934855.jpg?ca=6&ce=1&s=1024x768,Grand View Resort Beitou,"No.30, Youya Rd., Beitou District, Taipei, Taiwan, 112 ","This resort villa features free Wi-Fi in all rooms for easy connection, and car park free of charge. Conveniently situated in the Beitou District part of Taipei, this property puts you close to attractions and interesting dining options. Don't leave before paying a visit to the famous Taipei 101.  Rated with 5 stars, this high-quality property provides guests with access to massage, restaurant and hot tub on-site.","Front desk [24-hour],Airport transfer,Valet parking,Shuttle service,Swimming pool [outdoor],Hot tub,Free Wi-Fi in all rooms!,Check-in/out [express]",5,9.0Exceptional,4414, 19284
"https://www.agoda.com//h35444421/hotel/taipei-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=1,16&los=7&searchrequestid=da07bbdd-82b2-4da5-b348-bbf464919e3f",https://pix8.agoda.net/hotelImages/35444421/-1/28fd673731c85292f83dffdc79d932ef.jpg?ce=0&s=1024x768,Wow Happy Daan,"No. 81-1, Sec. 1, Da'an Rd., Da’an Dist., Taipei City 106 , Taiwan (R.O.C.), Daan District, Taipei, Taiwan, 106 ","Get your trip off to a great start with a stay at this property, which offers free Wi-Fi in all rooms. Strategically situated in Daan District, allowing you access and proximity to local attractions and sights. Don't leave before paying a visit to the famous Taipei 101.  This 3-star property is packed with in-house facilities to improve the quality and joy of your stay.","Front desk [24-hour],Airport transfer,Free Wi-Fi in all rooms!,Check-in/out [express],Luggage storage,Laundry service,Room service,Safety deposit boxes",3,8.8Excellent,4103, 2728
https://www.agoda.com//howard-beach-resort-green-bay/hotel/taipei-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=5&los=7&searchrequestid=27721b8f-7830-4a24-a307-9a578f28b7ac,https://pix8.agoda.net/hotelImages/60451/-1/9e9c2ca83f9ca12550698214e6cd1b56.jpg?ce=0&s=1024x768,Beach Resort Green Bay,"No. 17 Fei Tsui Road, Wan Li District, Wanli District, Taipei, Taiwan, 20745 ","The car parking and the Wi-Fi are always free, so you can stay in touch and come and go as you please. Conveniently situated in the Wanli District part of Taipei, this property puts you close to attractions and interesting dining options. Don't leave before paying a visit to the famous Taipei 101.  Rated with 5 stars, this high-quality property provides guests with access to restaurant and fitness center on-site.","Front desk [24-hour],Bicycle rental,Valet parking,Free Wi-Fi in all rooms!,Kids club,Fitness center,Luggage storage,Game room",5,7.2Very good,2473,2483
https://www.agoda.com//h32578640/hotel/taipei-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=16&los=7&searchrequestid=da4e89ba-d3f6-4cb7-9ba8-d0ec34f3623d,https://pix8.agoda.net/hotelImages/32578640/0/2c6d06486e758ad60b445c1a9655d01c.jpg?ce=0&s=1024x768,Shihlin Netro Home,"232 Zhongzheng Road, Shilin District, Taipei, Taiwan, 111 ","Get your trip off to a great start with a stay at this property, which offers free Wi-Fi in all rooms. Conveniently situated in the Shilin District part of Taipei, this property puts you close to attractions and interesting dining options. Don't leave before paying a visit to the famous Taipei 101. ","Free Wi-Fi in all rooms!,Check-in/out [express],Smoke-free property,CCTV outside property,CCTV in common areas,Smoke alarms,English,Japanese",1,7.4Very good,735,1261
https://www.agoda.com//ximending-center4/hotel/taipei-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=16&los=7&searchrequestid=d6421594-e47d-4946-84f9-73f788dcdb6f,https://pix8.agoda.net/hotelImages/agoda-homes/5315985/8662a6dc12cbe41183c6dba5922f2554.jpg?ca=7&ce=1&s=1024x768,Ximending Center4,"Ximending, Taipei, Taiwan ","Strategically situated in Ximending, allowing you access and proximity to local attractions and sights. Don't leave before paying a visit to the famous Taipei 101.  This 5-star property features fitness center to make your stay more indulgent and memorable.","Fitness center,Elevator,Wheelchair accessible,Body wash",5,7.6Very good,11,4698
