hyperlink,img,Hotel Name,Location,description,Facilities,Star Rating,Review,Review Number,Price
https://www.agoda.com//fukun-motel/hotel/yilan-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=9&los=7&searchrequestid=3a791a54-6719-4b99-8b52-d656c8567c88,https://pix8.agoda.net/hotelImages/1239668/-1/c316d1f29d8cfa58084fc263014c8b8e.jpg?ca=0&ce=1&s=1024x768,Fukun Motel,"No.132, Ren’ai Rd., Jiaoxi Township, Yilan, Taiwan, 26243 ","The car parking and the Wi-Fi are always free, so you can stay in touch and come and go as you please. Conveniently situated in the Jiaoxi Township part of Yilan, this property puts you close to attractions and interesting dining options. Don't leave before paying a visit to the famous Jimi Square - Yilan Station.  Hot tub, hot spring bath and spa are among the special facilities that will enhance your stay with on-site convenience. ","Front desk [24-hour],Pets allowed,Car park,Shuttle service,Hot tub,Sauna,Free Wi-Fi in all rooms!,Check-in/out [express]",2,7.7Very good,1320,1482
https://www.agoda.com//dubai-motel/hotel/yilan-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=16&los=7&searchrequestid=3a791a54-6719-4b99-8b52-d656c8567c88,https://pix8.agoda.net/hotelImages/444031/-1/5812d75692446a546de454dea73d7b61.png?ce=0&s=1024x768,Dubai Motel,"No.70, Sec. 2, Dafu Rd, Yilan City, Yilan, Taiwan ","Get your trip off to a great start with a stay at this property, which offers car park free of charge. Conveniently situated in the Yilan City part of Yilan, this property puts you close to attractions and interesting dining options. Don't leave before paying a visit to the famous Jimi Square - Yilan Station.  Rated with 3 stars, this high-quality property provides guests with access to restaurant and hot tub on-site.","Bicycle rental,Pets allowed,Car park,Front desk [24-hour],Hot tub,Swimming pool [outdoor],Check-in/out [express],Luggage storage",3,8.0Excellent,839,2044
https://www.agoda.com//apex-villa/hotel/yilan-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&los=7&searchrequestid=c8d8150b-29fc-4e77-a6c5-a7712c1c5623,https://pix8.agoda.net/hotelImages/580/5809010/5809010_18092015300068073709.jpg?ca=7&ce=1&s=1024x768,Apex Villa,"No. 219, Jiadong Rd., Dongshan Township, Dongshan Township, Yilan, Taiwan, 26966 ","The car parking and the Wi-Fi are always free, so you can stay in touch and come and go as you please. Conveniently situated in the Dongshan Township part of Yilan, this property puts you close to attractions and interesting dining options. Don't leave before paying a visit to the famous Jimi Square - Yilan Station.  Restaurant and hot spring bath are among the special facilities that will enhance your stay with on-site convenience. ","Airport transfer,Bicycle rental,Car park,Shuttle service,Free Wi-Fi in all rooms!,Check-in/out [express],Luggage storage,Car power charging station",1,9.2Exceptional,59,Not Found
https://www.agoda.com//h50250969/hotel/all/yilan-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&los=7&searchrequestid=78513206-d925-48e6-a7dd-9c1b1e5459d2,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/522196672.jpg?k=f463638ddd0297ffaf311446df07f124a6b35c49fdc802e29ac453bd626aab56&o=,Boss's home,"Dongshan Township, Yilan, Taiwan ","Experience a perfect private villa stay here at Boss's home. Conveniently situated in the Dongshan Township part of Yilan, this property puts you close to attractions and interesting dining options.","Car park,Contactless check-in/out,Family room,Shared kitchen,Smoke-free property,Body thermometer,Doctor/nurse on call,First aid kit",Not available,10Exceptional,1,6465
https://www.agoda.com//h28033340/hotel/all/yilan-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&los=7&searchrequestid=c71c4775-c8ae-4d15-ae8c-3d9afc033ea7,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/537967758.jpg?k=733cc8df89096dd787674c13bd6b01b885a2db8f9a792438260c307c69b96cf6&o=,宜蘭頭城溫泉海景無邊際泳池豪華套房,"7 Floor, No. 168, Fuxing Road, Toucheng Township, Yilan, Taiwan, 261 ","Conveniently situated in the Toucheng Township part of Yilan, this property puts you close to attractions and interesting dining options.","Pets allowed,Car park,Free Wi-Fi in all rooms!,Front desk [24-hour],Golf course [on-site],Fitness center,Luggage storage,Contactless check-in/out",Not available,9.3Exceptional,5,3665
https://www.agoda.com//lelu-spring/hotel/all/yilan-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=16&los=7&searchrequestid=c8d6b64d-06eb-43bf-96c1-0511d303b64e,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/382764007.jpg?k=452f339747e3e4d2db20595163071252061561aec55800410fcacbd3b799a1f0&o=,礁嬉湯宿spring,"5F., No. 6, Lane 34, Sinyi Road, Jiaoxi Township, Yilan, Taiwan, 262 ","Conveniently situated in the Jiaoxi Township part of Yilan, this property puts you close to attractions and interesting dining options.","Pets allowed,Car park,Free Wi-Fi in all rooms!,Check-in/out [express],Wi-Fi in public areas,Family room,Smoking area,Security [24-hour]",Not available,8.4Excellent,1022,2320
https://www.agoda.com//yilan-happiness-inn/hotel/yilan-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=16&los=7&searchrequestid=c8d6b64d-06eb-43bf-96c1-0511d303b64e,https://pix8.agoda.net/hotelImages/1165099/-1/f567e0b0b7de17e4792c6d4aabeecf7b.jpg?ca=7&ce=1&s=1024x768,Happiness Yes Inn,"No.62, Sec. 3, Zhongshan Rd, Luodong Township, Yilan, Taiwan, 26548 ","Get your trip off to a great start with a stay at this property, which offers free Wi-Fi in all rooms. Strategically situated in Luodong Township, allowing you access and proximity to local attractions and sights. Don't leave before paying a visit to the famous Jimi Square - Yilan Station. ","Airport transfer,Bicycle rental,Pets allowed,Car park,Game room,Shuttle service,Free Wi-Fi in all rooms!,Front desk [24-hour]",2,8.6Excellent,2985,1643
"https://www.agoda.com//ye-shu/hotel/yilan-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=1,16&los=7&searchrequestid=c8d6b64d-06eb-43bf-96c1-0511d303b64e",https://pix8.agoda.net/hotelImages/6362341/-1/02ac7ebca929f96abb7e72564fa0ca29.jpg?ca=9&ce=1&s=1024x768,Ye Shu,"No 40 Ln 112 Jixiang Rd, Dongshan Township, Yilan, Taiwan, 26947 ","The car parking and the Wi-Fi are always free, so you can stay in touch and come and go as you please. Conveniently situated in the Dongshan Township part of Yilan, this property puts you close to attractions and interesting dining options. Don't leave before paying a visit to the famous Jimi Square - Yilan Station.  This 3-star property is packed with in-house facilities to improve the quality and joy of your stay.","Airport transfer,Free Wi-Fi in all rooms!,Car park [free of charge],Wi-Fi in public areas,Family room,Car park [nearby],Body thermometer,Daily disinfection in common areas",3,9.2Exceptional,403,2014
https://www.agoda.com//ying-yue-villa/hotel/all/yilan-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&tspTypes=16&los=7&searchrequestid=c8d6b64d-06eb-43bf-96c1-0511d303b64e,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/92183897.jpg?k=f536451179a4ebd11b97de18804fbb56eedcbc091699d52872f5736c92c90ab4&o=,Ying Yue Villa,"NO. 75 Yulan, Songluo Village, Datong Township, Yilan, Taiwan, 267 ","Conveniently situated in the Datong Township part of Yilan, this property puts you close to attractions and interesting dining options.","Car park,Shuttle service,Free Wi-Fi in all rooms!,Check-in/out [private],Restaurants,Wi-Fi in public areas,Family room,Smoke-free property",Not available,8.5Excellent,485,3030
https://www.agoda.com//h37041633/hotel/all/yilan-tw.html?finalPriceView=1&isShowMobileAppPrice=false&cid=1891473&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2024-06-8&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=3&showReviewSubmissionEntry=false&currencyCode=TWD&isFreeOccSearch=false&tag=a7b18665-a99b-a319-1ff1-fb95c7d3fe4a&los=7&searchrequestid=30d893c8-93e5-40b6-b963-dac51ed91b51,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/417178950.jpg?k=1a6b83892b72aafb6b4ecb912e630ed3573eae5f289658a7af4440ab16bd0b19&o=,暖暖窩溫泉湯旅,"宜蘭縣礁溪鄉信義路34巷6號8樓之16, Jiaoxi Township, Yilan, Taiwan, 262 ","Conveniently situated in the Jiaoxi Township part of Yilan, this property puts you close to attractions and interesting dining options.","Pets allowed,Car park,Free Wi-Fi in all rooms!,Wi-Fi in public areas,Smoke-free property,Air conditioning in public area,Internet services",Not available,7.5Very good,10,2911
